name,latitude,longitude,address,review_count,rating,categories,distance,url
Archer & Goat,40.801694,-73.957145,"187 Lenox Ave, New York, NY 10026",190,4.5,American (New),783.2254284271731,https://www.yelp.com/biz/archer-and-goat-new-york?adjust_creative=0Mb7EZ24GH1bP7iZAx3urg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=0Mb7EZ24GH1bP7iZAx3urg
Osteria 106,40.801694,-73.957145,"53 W 106 St, New York, NY 10025",210,4.5,Italian,482.47961769944555,https://www.yelp.com/biz/osteria-106-new-york?adjust_creative=0Mb7EZ24GH1bP7iZAx3urg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=0Mb7EZ24GH1bP7iZAx3urg
Fumo- Upper West Side,40.801694,-73.957145,"2791 Broadway, New York, NY 10025",243,4.0,Italian,932.6887678437915,https://www.yelp.com/biz/fumo-upper-west-side-new-york-7?adjust_creative=0Mb7EZ24GH1bP7iZAx3urg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=0Mb7EZ24GH1bP7iZAx3urg
Ricardo Steak House,40.795508,-73.941606,"2145 2nd Ave, New York, NY 10029",1478,4.0,Steakhouses,236.11320052795557,https://www.yelp.com/biz/ricardo-steak-house-new-york?adjust_creative=0Mb7EZ24GH1bP7iZAx3urg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=0Mb7EZ24GH1bP7iZAx3urg
Amor Cubano,40.795508,-73.941606,"2018 3rd Ave, New York, NY 10029",579,4.0,Cuban,123.0813447584789,https://www.yelp.com/biz/amor-cubano-new-york?adjust_creative=0Mb7EZ24GH1bP7iZAx3urg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=0Mb7EZ24GH1bP7iZAx3urg
Sidewalk Tacos,40.795508,-73.941606,"2163 2nd Ave, New York, NY 10029",142,4.5,Food Trucks,195.23144048620978,https://www.yelp.com/biz/sidewalk-tacos-new-york?adjust_creative=0Mb7EZ24GH1bP7iZAx3urg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=0Mb7EZ24GH1bP7iZAx3urg
El Kallejon,40.795508,-73.941606,"209 E 117th St, New York, NY 10035",344,4.5,Tapas Bars,411.2277640927471,https://www.yelp.com/biz/el-kallejon-new-york?adjust_creative=0Mb7EZ24GH1bP7iZAx3urg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=0Mb7EZ24GH1bP7iZAx3urg
Santiago's Beer Garden,40.795508,-73.941606,"2337 1st Ave, New York, NY 10035",894,4.5,Dominican,733.0719604388647,https://www.yelp.com/biz/santiagos-beer-garden-new-york?adjust_creative=0Mb7EZ24GH1bP7iZAx3urg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=0Mb7EZ24GH1bP7iZAx3urg
Cascalote Latin Bistro,40.795508,-73.941606,"2126 2nd Ave, New York, NY 10029",399,4.5,Latin American,322.30968181258953,https://www.yelp.com/biz/cascalote-latin-bistro-new-york?adjust_creative=0Mb7EZ24GH1bP7iZAx3urg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=0Mb7EZ24GH1bP7iZAx3urg
GAUDIr,40.795508,-73.941606,"251 E 110th St, New York, NY 10029",70,4.5,Tapas/Small Plates,229.08417679318376,https://www.yelp.com/biz/gaudir-new-york-2?adjust_creative=0Mb7EZ24GH1bP7iZAx3urg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=0Mb7EZ24GH1bP7iZAx3urg
La Chula,40.795508,-73.941606,"137 E 116th St, New York, NY 10029",247,4.0,Mexican,370.29275971228776,https://www.yelp.com/biz/la-chula-new-york?adjust_creative=0Mb7EZ24GH1bP7iZAx3urg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=0Mb7EZ24GH1bP7iZAx3urg
La Avenida,40.795508,-73.941606,"2247 1st Ave, New York, NY 10029",109,4.5,Latin American,475.22422317268814,https://www.yelp.com/biz/la-avenida-new-york?adjust_creative=0Mb7EZ24GH1bP7iZAx3urg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=0Mb7EZ24GH1bP7iZAx3urg
East Harlem Bottling,40.795508,-73.941606,"1711 Lexington Ave, New York, NY 10029",240,4.0,Beer Bar,437.6140434374354,https://www.yelp.com/biz/east-harlem-bottling-new-york-3?adjust_creative=0Mb7EZ24GH1bP7iZAx3urg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=0Mb7EZ24GH1bP7iZAx3urg
Nocciola Ristorante,40.795508,-73.941606,"237 E 116th St, New York, NY 10029",264,4.0,Italian,350.08900858714617,https://www.yelp.com/biz/nocciola-ristorante-new-york-3?adjust_creative=0Mb7EZ24GH1bP7iZAx3urg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=0Mb7EZ24GH1bP7iZAx3urg
Las Delicias Mexicanas,40.795508,-73.941606,"2109 3rd Ave, New York, NY 10029",90,4.0,Mexican,241.99225413023555,https://www.yelp.com/biz/las-delicias-mexicanas-new-york?adjust_creative=0Mb7EZ24GH1bP7iZAx3urg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=0Mb7EZ24GH1bP7iZAx3urg
Ollin Restaurant,40.795508,-73.941606,"339 E 108th St, New York, NY 10029",463,4.0,Mexican,506.65437496908294,https://www.yelp.com/biz/ollin-restaurant-new-york?adjust_creative=0Mb7EZ24GH1bP7iZAx3urg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=0Mb7EZ24GH1bP7iZAx3urg
Contento,40.795508,-73.941606,"88 E 111th St, New York City, NY 10029",105,4.5,Peruvian,385.9768711244137,https://www.yelp.com/biz/contento-new-york-city?adjust_creative=0Mb7EZ24GH1bP7iZAx3urg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=0Mb7EZ24GH1bP7iZAx3urg
Archer & Goat,40.795508,-73.941606,"187 Lenox Ave, New York, NY 10026",190,4.5,American (New),1120.3718458907867,https://www.yelp.com/biz/archer-and-goat-new-york?adjust_creative=0Mb7EZ24GH1bP7iZAx3urg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=0Mb7EZ24GH1bP7iZAx3urg
Pabade Cafe and Bakery,40.795508,-73.941606,"135 East 110 St, New York, NY 10029",75,5.0,Coffee & Tea,268.295873627856,https://www.yelp.com/biz/pabade-cafe-and-bakery-new-york-2?adjust_creative=0Mb7EZ24GH1bP7iZAx3urg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=0Mb7EZ24GH1bP7iZAx3urg
Cuchifritos,40.795508,-73.941606,"168 E 116th St, New York, NY 10029",206,3.5,Latin American,287.51934380930777,https://www.yelp.com/biz/cuchifritos-new-york-2?adjust_creative=0Mb7EZ24GH1bP7iZAx3urg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=0Mb7EZ24GH1bP7iZAx3urg
Fieldtrip Harlem,40.795508,-73.941606,"109 Malcolm X Blvd, New York, NY 10026",223,4.5,American (New),1002.242929430616,https://www.yelp.com/biz/fieldtrip-harlem-new-york?adjust_creative=0Mb7EZ24GH1bP7iZAx3urg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=0Mb7EZ24GH1bP7iZAx3urg
SpaHa Soul and Bone Broth,40.795508,-73.941606,"2294 Second Ave, New York, NY 10035",134,4.5,Soul Food,492.1046054183807,https://www.yelp.com/biz/spaha-soul-and-bone-broth-new-york?adjust_creative=0Mb7EZ24GH1bP7iZAx3urg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=0Mb7EZ24GH1bP7iZAx3urg
Taco Mix,40.795508,-73.941606,"234 E 116th St, New York, NY 10029",473,3.5,Mexican,296.0559464931268,https://www.yelp.com/biz/taco-mix-new-york?adjust_creative=0Mb7EZ24GH1bP7iZAx3urg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=0Mb7EZ24GH1bP7iZAx3urg
Ci Siamo,40.7505853470215,-73.9946848154068,"440 West 33rd St, Ste 100, New York, NY 10001",355,4.5,Italian,364.70037337864625,https://www.yelp.com/biz/ci-siamo-new-york-5?adjust_creative=0Mb7EZ24GH1bP7iZAx3urg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=0Mb7EZ24GH1bP7iZAx3urg
Zen Ramen & Sushi,40.7505853470215,-73.9946848154068,"150 W 36th street, New York, NY 10018",2660,4.5,Sushi Bars,498.71744124941887,https://www.yelp.com/biz/zen-ramen-and-sushi-new-york?adjust_creative=0Mb7EZ24GH1bP7iZAx3urg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=0Mb7EZ24GH1bP7iZAx3urg
NY Pizza Suprema,40.7505853470215,-73.9946848154068,"413 8th Ave, New York, NY 10001",2528,4.5,Pizza,68.26835966111415,https://www.yelp.com/biz/ny-pizza-suprema-new-york?adjust_creative=0Mb7EZ24GH1bP7iZAx3urg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=0Mb7EZ24GH1bP7iZAx3urg
Kame,40.7505853470215,-73.9946848154068,"330 8th Ave, New York, NY 10001",775,4.5,Ramen,382.076633892132,https://www.yelp.com/biz/kame-new-york-2?adjust_creative=0Mb7EZ24GH1bP7iZAx3urg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=0Mb7EZ24GH1bP7iZAx3urg
Juniper Bar,40.7505853470215,-73.9946848154068,"237 W 35th St, New York, NY 10001",662,4.0,Cocktail Bars,339.6289776094733,https://www.yelp.com/biz/juniper-bar-new-york?adjust_creative=0Mb7EZ24GH1bP7iZAx3urg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=0Mb7EZ24GH1bP7iZAx3urg
Tonchin,40.7505853470215,-73.9946848154068,"13 W 36th St, New York, NY 10018",1961,4.5,Ramen,859.0521972565176,https://www.yelp.com/biz/tonchin-new-york-2?adjust_creative=0Mb7EZ24GH1bP7iZAx3urg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=0Mb7EZ24GH1bP7iZAx3urg
OCabanon,40.7505853470215,-73.9946848154068,"245 W 29th St, New York, NY 10001",456,4.0,French,196.68163494376117,https://www.yelp.com/biz/ocabanon-new-york?adjust_creative=0Mb7EZ24GH1bP7iZAx3urg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=0Mb7EZ24GH1bP7iZAx3urg
Beyond Sushi,40.7505853470215,-73.9946848154068,"134 West 37th St, New York, NY 10018",719,4.5,Vegan,552.6973485472437,https://www.yelp.com/biz/beyond-sushi-new-york-5?adjust_creative=0Mb7EZ24GH1bP7iZAx3urg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=0Mb7EZ24GH1bP7iZAx3urg
Anytime Kitchen ,40.7505853470215,-73.9946848154068,"23 W 32nd St, Fl 3, New York, NY 10001",2731,4.5,Korean,736.1992993696867,https://www.yelp.com/biz/anytime-kitchen-new-york-2?adjust_creative=0Mb7EZ24GH1bP7iZAx3urg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=0Mb7EZ24GH1bP7iZAx3urg
Haymaker Bar and Kitchen,40.7505853470215,-73.9946848154068,"252 W 29th St, New York, NY 10001",395,4.0,Gastropubs,209.0877620746957,https://www.yelp.com/biz/haymaker-bar-and-kitchen-new-york?adjust_creative=0Mb7EZ24GH1bP7iZAx3urg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=0Mb7EZ24GH1bP7iZAx3urg
Buena Vista Restaurant & Bar,40.7505853470215,-73.9946848154068,"536 9th Ave, New York, NY 10018",378,4.5,Latin American,702.7909527460613,https://www.yelp.com/biz/buena-vista-restaurant-and-bar-new-york?adjust_creative=0Mb7EZ24GH1bP7iZAx3urg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=0Mb7EZ24GH1bP7iZAx3urg
Pennsylvania 6 NYC,40.7505853470215,-73.9946848154068,"132 W 31st St, New York, NY 10001",619,4.0,Bars,410.2719903495498,https://www.yelp.com/biz/pennsylvania-6-nyc-new-york?adjust_creative=0Mb7EZ24GH1bP7iZAx3urg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=0Mb7EZ24GH1bP7iZAx3urg
Calle Dao Chelsea,40.7505853470215,-73.9946848154068,"461 W 23rd St, New York, NY 10011",1043,4.5,Cuban,812.9124464159758,https://www.yelp.com/biz/calle-dao-chelsea-new-york-3?adjust_creative=0Mb7EZ24GH1bP7iZAx3urg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=0Mb7EZ24GH1bP7iZAx3urg
District Social,40.7505853470215,-73.9946848154068,"252 W 37th St, New York, NY 10018",732,4.0,Bars,426.2994077666647,https://www.yelp.com/biz/district-social-new-york?adjust_creative=0Mb7EZ24GH1bP7iZAx3urg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=0Mb7EZ24GH1bP7iZAx3urg
Eleven Madison Park,40.7505853470215,-73.9946848154068,"11 Madison Ave, New York, NY 10010",2441,4.5,American (New),1172.5912100539629,https://www.yelp.com/biz/eleven-madison-park-new-york?adjust_creative=0Mb7EZ24GH1bP7iZAx3urg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=0Mb7EZ24GH1bP7iZAx3urg
PLANTA Queen Nomad,40.7505853470215,-73.9946848154068,"15 W 27th St, New York, NY 10001",657,4.5,Vegetarian,867.9673316985992,https://www.yelp.com/biz/planta-queen-nomad-new-york?adjust_creative=0Mb7EZ24GH1bP7iZAx3urg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=0Mb7EZ24GH1bP7iZAx3urg
Zou Zou’s,40.7505853470215,-73.9946848154068,"385 9th Ave, Ste 85, New York, NY 10001",286,4.0,Mediterranean,429.415390303977,https://www.yelp.com/biz/zou-zou-s-new-york-3?adjust_creative=0Mb7EZ24GH1bP7iZAx3urg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=0Mb7EZ24GH1bP7iZAx3urg
The Ragtrader & Bo Peep Cocktail and Highball Store,40.7505853470215,-73.9946848154068,"70 W 36th St, New York, NY 10018",802,4.5,Bars,713.2905593480986,https://www.yelp.com/biz/the-rag-trader-and-bo-peep-cocktail-and-highball-store-new-york?adjust_creative=0Mb7EZ24GH1bP7iZAx3urg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=0Mb7EZ24GH1bP7iZAx3urg
biricchino,40.7505853470215,-73.9946848154068,"260 W 29th St, New York, NY 10001",179,4.0,Italian,201.80721928027577,https://www.yelp.com/biz/biricchino-new-york-2?adjust_creative=0Mb7EZ24GH1bP7iZAx3urg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=0Mb7EZ24GH1bP7iZAx3urg
Maggie Reillys Restaurant,40.7505853470215,-73.9946848154068,"340 9th Ave, New York, NY 10001",111,4.0,Pubs,290.7714585839255,https://www.yelp.com/biz/maggie-reillys-restaurant-new-york?adjust_creative=0Mb7EZ24GH1bP7iZAx3urg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=0Mb7EZ24GH1bP7iZAx3urg
Nourish,40.6794388,-73.9680438,"637A Vanderbilt Ave, Brooklyn, NY 11238",381,4.0,Thai,169.37675408100543,https://www.yelp.com/biz/nourish-brooklyn-4?adjust_creative=0Mb7EZ24GH1bP7iZAx3urg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=0Mb7EZ24GH1bP7iZAx3urg
Alta Calidad,40.6794388,-73.9680438,"552 Vanderbilt Ave, Brooklyn, NY 11238",267,4.0,Mexican,79.29193196505575,https://www.yelp.com/biz/alta-calidad-brooklyn?adjust_creative=0Mb7EZ24GH1bP7iZAx3urg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=0Mb7EZ24GH1bP7iZAx3urg
Olmsted,40.6794388,-73.9680438,"659 Vanderbilt Ave, Brooklyn, NY 11238",488,4.0,American (New),271.81860366714585,https://www.yelp.com/biz/olmsted-brooklyn?adjust_creative=0Mb7EZ24GH1bP7iZAx3urg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=0Mb7EZ24GH1bP7iZAx3urg
Faun,40.6794388,-73.9680438,"606 Vanderbilt Ave, Brooklyn, NY 11238",220,4.0,Italian,147.88481444006476,https://www.yelp.com/biz/faun-brooklyn?adjust_creative=0Mb7EZ24GH1bP7iZAx3urg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=0Mb7EZ24GH1bP7iZAx3urg
The Nuaa Table,40.6794388,-73.9680438,"638 Bergen St, Brooklyn, NY 11238",89,4.5,Thai,42.46560323566676,https://www.yelp.com/biz/the-nuaa-table-brooklyn?adjust_creative=0Mb7EZ24GH1bP7iZAx3urg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=0Mb7EZ24GH1bP7iZAx3urg
Chuko,40.6794388,-73.9680438,"565 Vanderbilt Ave, Brooklyn, NY 11238",1105,4.0,Asian Fusion,157.60448782758033,https://www.yelp.com/biz/chuko-brooklyn-2?adjust_creative=0Mb7EZ24GH1bP7iZAx3urg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=0Mb7EZ24GH1bP7iZAx3urg
Zaytoons,40.6794388,-73.9680438,"594 Vanderbilt Ave, Brooklyn, NY 11238",373,4.0,Middle Eastern,101.12914317599311,https://www.yelp.com/biz/zaytoons-brooklyn-3?adjust_creative=0Mb7EZ24GH1bP7iZAx3urg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=0Mb7EZ24GH1bP7iZAx3urg
Ozakaya,40.6794388,-73.9680438,"635 Vanderbilt Ave, Brooklyn, NY 11238",146,4.5,Izakaya,162.0064062659159,https://www.yelp.com/biz/ozakaya-brooklyn?adjust_creative=0Mb7EZ24GH1bP7iZAx3urg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=0Mb7EZ24GH1bP7iZAx3urg
"Ciao, Gloria",40.6794388,-73.9680438,"550 Vanderbilt Ave, Brooklyn, NY 11238",112,4.5,Cafes,144.141280919778,https://www.yelp.com/biz/ciao-gloria-brooklyn?adjust_creative=0Mb7EZ24GH1bP7iZAx3urg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=0Mb7EZ24GH1bP7iZAx3urg
Sofreh,40.6794388,-73.9680438,"75 St Marks Ave, Brooklyn, NY 11217",425,4.0,Persian/Iranian,503.11776367818004,https://www.yelp.com/biz/sofreh-brooklyn?adjust_creative=0Mb7EZ24GH1bP7iZAx3urg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=0Mb7EZ24GH1bP7iZAx3urg
Brooklyn's Homeslice Pizzeria,40.6794388,-73.9680438,"567 Vanderbilt Ave, Brooklyn, NY 11238",196,4.5,Pizza,148.97850746744106,https://www.yelp.com/biz/brooklyns-homeslice-pizzeria-brooklyn?adjust_creative=0Mb7EZ24GH1bP7iZAx3urg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=0Mb7EZ24GH1bP7iZAx3urg
Emily,40.6794388,-73.9680438,"919 Fulton St, Brooklyn, NY 11238",927,4.0,American (Traditional),472.70738519749875,https://www.yelp.com/biz/emily-brooklyn-2?adjust_creative=0Mb7EZ24GH1bP7iZAx3urg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=0Mb7EZ24GH1bP7iZAx3urg
Sushi Lin Brooklyn,40.6794388,-73.9680438,"335 Flatbush Ave, Brooklyn, NY 11217",342,4.5,Sushi Bars,428.1607825494216,https://www.yelp.com/biz/sushi-lin-brooklyn-brooklyn-4?adjust_creative=0Mb7EZ24GH1bP7iZAx3urg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=0Mb7EZ24GH1bP7iZAx3urg
LaLou,40.6794388,-73.9680438,"581 Vanderbilt Ave, Brooklyn, NY 11238",95,4.0,Wine Bars,106.99480744875639,https://www.yelp.com/biz/lalou-brooklyn?adjust_creative=0Mb7EZ24GH1bP7iZAx3urg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=0Mb7EZ24GH1bP7iZAx3urg
Leland Eating and Drinking House ,40.6794388,-73.9680438,"755 Dean St, Brooklyn, NY 11238",79,4.5,Wine Bars,250.3079140861511,https://www.yelp.com/biz/leland-eating-and-drinking-house-brooklyn?adjust_creative=0Mb7EZ24GH1bP7iZAx3urg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=0Mb7EZ24GH1bP7iZAx3urg
Omar's Fine Cuisine,40.6794388,-73.9680438,"568 Vanderbilt Ave, Brooklyn, NY 11238",59,4.5,Halal,41.398213781554034,https://www.yelp.com/biz/omars-fine-cuisine-brooklyn?adjust_creative=0Mb7EZ24GH1bP7iZAx3urg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=0Mb7EZ24GH1bP7iZAx3urg
Patti Ann's,40.6794388,-73.9680438,"570 Vanderbilt Ave, Brooklyn, NY 11238",75,4.0,American (New),36.59578229502165,https://www.yelp.com/biz/patti-anns-brooklyn?adjust_creative=0Mb7EZ24GH1bP7iZAx3urg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=0Mb7EZ24GH1bP7iZAx3urg
Inaka Asian Cuisine,40.6794388,-73.9680438,"597 Vanderbilt Ave, Brooklyn, NY 11238",264,4.0,Japanese,21.281858290451424,https://www.yelp.com/biz/inaka-asian-cuisine-brooklyn?adjust_creative=0Mb7EZ24GH1bP7iZAx3urg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=0Mb7EZ24GH1bP7iZAx3urg
5ive Spice,40.6794388,-73.9680438,"52 5th Ave, Brooklyn, NY 11217",951,4.5,Vietnamese,806.9103487402491,https://www.yelp.com/biz/5ive-spice-brooklyn-3?adjust_creative=0Mb7EZ24GH1bP7iZAx3urg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=0Mb7EZ24GH1bP7iZAx3urg
Amorina Cucina Rustica,40.6794388,-73.9680438,"624 Vanderbilt Ave, Brooklyn, NY 11238",244,4.0,Italian,231.07948019846214,https://www.yelp.com/biz/amorina-cucina-rustica-brooklyn?adjust_creative=0Mb7EZ24GH1bP7iZAx3urg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=0Mb7EZ24GH1bP7iZAx3urg
Breuklyn Tequila & Taco Bar,40.6851443,-73.95380904,"1177 Bedford Ave, Brooklyn, NY 11216",153,3.5,Tacos,217.2318689617095,https://www.yelp.com/biz/breuklyn-tequila-and-taco-bar-brooklyn?adjust_creative=0Mb7EZ24GH1bP7iZAx3urg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=0Mb7EZ24GH1bP7iZAx3urg
Joloff,40.6851443,-73.95380904,"1168 Bedford Ave, Brooklyn, NY 11216",219,4.0,Senegalese,121.74174431856869,https://www.yelp.com/biz/joloff-brooklyn-2?adjust_creative=0Mb7EZ24GH1bP7iZAx3urg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=0Mb7EZ24GH1bP7iZAx3urg
Lucy's Vietnamese - Bedford Stuyvesant,40.6851443,-73.95380904,"1111 Bedford Ave, Brooklyn, NY 11216",41,4.0,Vietnamese,63.584115909495935,https://www.yelp.com/biz/lucys-vietnamese-bedford-stuyvesant-brooklyn?adjust_creative=0Mb7EZ24GH1bP7iZAx3urg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=0Mb7EZ24GH1bP7iZAx3urg
Seven Restaurant,40.6851443,-73.95380904,"470 Nostrand Ave, Brooklyn, NY 11216",119,4.5,Breakfast & Brunch,403.191645633848,https://www.yelp.com/biz/seven-restaurant-brooklyn?adjust_creative=0Mb7EZ24GH1bP7iZAx3urg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=0Mb7EZ24GH1bP7iZAx3urg
Bombay Grill,40.6851443,-73.95380904,"1176 Bedford Ave, Brooklyn, NY 11216",286,4.5,Indian,138.7744600472868,https://www.yelp.com/biz/bombay-grill-brooklyn-5?adjust_creative=0Mb7EZ24GH1bP7iZAx3urg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=0Mb7EZ24GH1bP7iZAx3urg
Hart's Restaurant,40.6851443,-73.95380904,"506 Franklin Ave, Brooklyn, NY 11238",118,4.5,American (New),443.68329588217273,https://www.yelp.com/biz/harts-restaurant-brooklyn-2?adjust_creative=0Mb7EZ24GH1bP7iZAx3urg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=0Mb7EZ24GH1bP7iZAx3urg
Peaches Grand,40.6851443,-73.95380904,"285 Grand Ave, Brooklyn, NY 11238",394,4.0,Seafood,807.6760734397791,https://www.yelp.com/biz/peaches-grand-brooklyn?adjust_creative=0Mb7EZ24GH1bP7iZAx3urg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=0Mb7EZ24GH1bP7iZAx3urg
King Of The Sea,40.6851443,-73.95380904,"1102 Bedford Ave, Brooklyn, NY 11216",164,3.5,Seafood,225.8759472362106,https://www.yelp.com/biz/king-of-the-sea-brooklyn-3?adjust_creative=0Mb7EZ24GH1bP7iZAx3urg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=0Mb7EZ24GH1bP7iZAx3urg
Martha's Cocina Mexicana,40.6851443,-73.95380904,"338 Franklin Ave, Brooklyn, NY 11238",35,4.5,Mexican,391.9858560861939,https://www.yelp.com/biz/marthas-cocina-mexicana-brooklyn?adjust_creative=0Mb7EZ24GH1bP7iZAx3urg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=0Mb7EZ24GH1bP7iZAx3urg
Speedy Romeo,40.6851443,-73.95380904,"376 Classon Ave, Brooklyn, NY 11238",684,4.0,Pizza,575.3893055562723,https://www.yelp.com/biz/speedy-romeo-brooklyn?adjust_creative=0Mb7EZ24GH1bP7iZAx3urg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=0Mb7EZ24GH1bP7iZAx3urg
